#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
24 24 0.10 0.001 0 nan nan
24 24 0.10 0.001 1 nan nan
24 24 0.10 0.001 2 nan nan
24 24 0.10 0.001 3 nan nan
24 24 0.10 0.001 4 nan nan
24 24 0.10 0.001 5 nan nan
24 24 0.10 0.001 6 nan nan
24 24 0.10 0.001 7 nan nan
24 24 0.10 0.001 8 nan nan
24 24 0.10 0.001 9 nan nan
24 24 0.10 0.001 10 nan nan
24 24 0.10 0.001 11 nan nan
24 24 0.10 0.001 12 -0.233649446981829 0.000573817097936
24 24 0.10 0.001 13 nan nan
24 24 0.10 0.001 14 nan nan
24 24 0.10 0.001 15 nan nan
24 24 0.10 0.001 16 nan nan
24 24 0.10 0.001 17 nan nan
24 24 0.10 0.001 18 nan nan
24 24 0.10 0.001 19 nan nan
24 24 0.10 0.001 20 nan nan
24 24 0.10 0.001 21 nan nan
24 24 0.10 0.001 22 nan nan
24 24 0.10 0.001 23 nan nan
24 24 0.10 0.001 24 nan nan
24 24 0.10 0.001 25 nan nan
24 24 0.10 0.001 26 nan nan
24 24 0.10 0.001 27 nan nan
24 24 0.10 0.001 28 nan nan
24 24 0.10 0.001 29 nan nan
24 24 0.10 0.001 30 nan nan
24 24 0.10 0.001 31 nan nan
24 24 0.10 0.001 32 nan nan
24 24 0.10 0.001 33 nan nan
24 24 0.10 0.001 34 nan nan
24 24 0.10 0.001 35 nan nan
24 24 0.10 0.001 36 nan nan
24 24 0.10 0.001 37 nan nan
24 24 0.10 0.001 38 nan nan
24 24 0.10 0.001 39 nan nan
24 24 0.10 0.001 40 nan nan
24 24 0.10 0.001 41 nan nan
24 24 0.10 0.001 42 nan nan
24 24 0.10 0.001 43 nan nan
24 24 0.10 0.001 44 nan nan
24 24 0.10 0.001 45 nan nan
24 24 0.10 0.001 46 nan nan
24 24 0.10 0.001 47 nan nan
24 24 0.10 0.001 48 nan nan
24 24 0.10 0.001 49 nan nan
24 24 0.10 0.001 50 nan nan
24 24 0.10 0.001 51 nan nan
24 24 0.10 0.001 52 nan nan
24 24 0.10 0.001 53 nan nan
24 24 0.10 0.001 54 nan nan
24 24 0.10 0.001 55 nan nan
24 24 0.10 0.001 56 nan nan
24 24 0.10 0.001 57 nan nan
24 24 0.10 0.001 58 nan nan
24 24 0.10 0.001 59 nan nan
24 24 0.10 0.001 60 nan nan
24 24 0.10 0.001 61 nan nan
24 24 0.10 0.001 62 nan nan
24 24 0.10 0.001 63 nan nan
24 24 0.10 0.001 64 nan nan
24 24 0.10 0.001 65 nan nan
24 24 0.10 0.001 66 nan nan
24 24 0.10 0.001 67 nan nan
24 24 0.10 0.001 68 nan nan
24 24 0.10 0.001 69 nan nan
24 24 0.10 0.001 70 nan nan
24 24 0.10 0.001 71 nan nan
24 24 0.10 0.001 72 nan nan
24 24 0.10 0.001 73 nan nan
24 24 0.10 0.001 74 nan nan
24 24 0.10 0.001 75 nan nan
24 24 0.10 0.001 76 nan nan
24 24 0.10 0.001 77 nan nan
24 24 0.10 0.001 78 nan nan
24 24 0.10 0.001 79 nan nan
24 24 0.10 0.001 80 nan nan
24 24 0.10 0.001 81 nan nan
24 24 0.10 0.001 82 nan nan
24 24 0.10 0.001 83 nan nan
24 24 0.10 0.001 84 nan nan
24 24 0.10 0.001 85 nan nan
24 24 0.10 0.001 86 nan nan
24 24 0.10 0.001 87 nan nan
24 24 0.10 0.001 88 nan nan
24 24 0.10 0.001 89 nan nan
24 24 0.10 0.001 90 nan nan
24 24 0.10 0.001 91 nan nan
24 24 0.10 0.001 92 nan nan
24 24 0.10 0.001 93 nan nan
24 24 0.10 0.001 94 nan nan
24 24 0.10 0.001 95 nan nan
24 24 0.10 0.001 96 nan nan
24 24 0.10 0.001 97 nan nan
24 24 0.10 0.001 98 nan nan
24 24 0.10 0.001 99 nan nan
24 24 0.10 0.001 100 nan nan
24 24 0.10 0.001 101 nan nan
24 24 0.10 0.001 102 nan nan
24 24 0.10 0.001 103 nan nan
24 24 0.10 0.001 104 nan nan
24 24 0.10 0.001 105 nan nan
24 24 0.10 0.001 106 nan nan
24 24 0.10 0.001 107 nan nan
24 24 0.10 0.001 108 nan nan
24 24 0.10 0.001 109 nan nan
24 24 0.10 0.001 110 nan nan
24 24 0.10 0.001 111 nan nan
24 24 0.10 0.001 112 nan nan
24 24 0.10 0.001 113 nan nan
24 24 0.10 0.001 114 nan nan
24 24 0.10 0.001 115 nan nan
24 24 0.10 0.001 116 nan nan
24 24 0.10 0.001 117 nan nan
24 24 0.10 0.001 118 nan nan
24 24 0.10 0.001 119 nan nan
24 24 0.10 0.001 120 nan nan
24 24 0.10 0.001 121 nan nan
24 24 0.10 0.001 122 nan nan
24 24 0.10 0.001 123 nan nan
24 24 0.10 0.001 124 nan nan
24 24 0.10 0.001 125 nan nan
24 24 0.10 0.001 126 nan nan
24 24 0.10 0.001 127 nan nan
24 24 0.10 0.001 128 nan nan
24 24 0.10 0.001 129 nan nan
24 24 0.10 0.001 130 nan nan
24 24 0.10 0.001 131 nan nan
24 24 0.10 0.001 132 nan nan
24 24 0.10 0.001 133 nan nan
24 24 0.10 0.001 134 nan nan
24 24 0.10 0.001 135 nan nan
24 24 0.10 0.001 136 nan nan
24 24 0.10 0.001 137 nan nan
24 24 0.10 0.001 138 nan nan
24 24 0.10 0.001 139 nan nan
24 24 0.10 0.001 140 nan nan
24 24 0.10 0.001 141 nan nan
24 24 0.10 0.001 142 nan nan
24 24 0.10 0.001 143 nan nan
24 24 0.10 0.001 144 nan nan
24 24 0.10 0.001 145 nan nan
24 24 0.10 0.001 146 nan nan
24 24 0.10 0.001 147 nan nan
24 24 0.10 0.001 148 nan nan
24 24 0.10 0.001 149 nan nan
24 24 0.10 0.001 150 nan nan
24 24 0.10 0.001 151 nan nan
24 24 0.10 0.001 152 nan nan
24 24 0.10 0.001 153 nan nan
24 24 0.10 0.001 154 nan nan
24 24 0.10 0.001 155 nan nan
24 24 0.10 0.001 156 nan nan
24 24 0.10 0.001 157 nan nan
24 24 0.10 0.001 158 nan nan
24 24 0.10 0.001 159 nan nan
24 24 0.10 0.001 160 nan nan
24 24 0.10 0.001 161 nan nan
24 24 0.10 0.001 162 nan nan
24 24 0.10 0.001 163 nan nan
24 24 0.10 0.001 164 nan nan
24 24 0.10 0.001 165 nan nan
24 24 0.10 0.001 166 nan nan
24 24 0.10 0.001 167 nan nan
24 24 0.10 0.001 168 nan nan
24 24 0.10 0.001 169 nan nan
24 24 0.10 0.001 170 nan nan
24 24 0.10 0.001 171 nan nan
24 24 0.10 0.001 172 nan nan
24 24 0.10 0.001 173 nan nan
24 24 0.10 0.001 174 nan nan
24 24 0.10 0.001 175 nan nan
24 24 0.10 0.001 176 nan nan
24 24 0.10 0.001 177 nan nan
24 24 0.10 0.001 178 nan nan
24 24 0.10 0.001 179 nan nan
24 24 0.10 0.001 180 nan nan
24 24 0.10 0.001 181 nan nan
24 24 0.10 0.001 182 nan nan
24 24 0.10 0.001 183 nan nan
24 24 0.10 0.001 184 nan nan
24 24 0.10 0.001 185 nan nan
24 24 0.10 0.001 186 nan nan
24 24 0.10 0.001 187 nan nan
24 24 0.10 0.001 188 nan nan
24 24 0.10 0.001 189 nan nan
24 24 0.10 0.001 190 nan nan
24 24 0.10 0.001 191 nan nan
24 24 0.10 0.001 192 nan nan
24 24 0.10 0.001 193 nan nan
24 24 0.10 0.001 194 nan nan
24 24 0.10 0.001 195 nan nan
24 24 0.10 0.001 196 nan nan
24 24 0.10 0.001 197 nan nan
24 24 0.10 0.001 198 nan nan
24 24 0.10 0.001 199 nan nan
24 24 0.10 0.001 200 nan nan
24 24 0.10 0.001 201 nan nan
24 24 0.10 0.001 202 nan nan
24 24 0.10 0.001 203 nan nan
24 24 0.10 0.001 204 nan nan
24 24 0.10 0.001 205 nan nan
24 24 0.10 0.001 206 nan nan
24 24 0.10 0.001 207 nan nan
24 24 0.10 0.001 208 nan nan
24 24 0.10 0.001 209 nan nan
24 24 0.10 0.001 210 nan nan
24 24 0.10 0.001 211 nan nan
24 24 0.10 0.001 212 nan nan
24 24 0.10 0.001 213 nan nan
24 24 0.10 0.001 214 nan nan
24 24 0.10 0.001 215 nan nan
24 24 0.10 0.001 216 nan nan
