#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
12 12 0.40 0.001 0 0.002002316294971 0.019628190853907
12 12 0.40 0.001 1 0.272701430864396 0.028237636977224
12 12 0.40 0.001 2 0.390217370275454 0.028905908706377
12 12 0.40 0.001 3 0.116554239084227 0.037387873325923
12 12 0.40 0.001 4 0.256856894052863 0.044835310107448
12 12 0.40 0.001 5 0.055133319363523 0.053263815086637
12 12 0.40 0.001 6 0.094585340332689 0.042141808682797
12 12 0.40 0.001 7 0.517514883255669 0.059777513988286
12 12 0.40 0.001 8 0.539832733884931 0.060660314282495
12 12 0.40 0.001 9 0.438383628652975 0.058912187346970
12 12 0.40 0.001 10 0.364430516984741 0.069450334668503
12 12 0.40 0.001 11 0.136190739640210 0.039461639919834
12 12 0.40 0.001 12 0.336684701003012 0.066033718203973
12 12 0.40 0.001 13 0.349732889834449 0.066685370743348
12 12 0.40 0.001 14 0.331041891086962 0.062585874981335
12 12 0.40 0.001 15 0.281520528858154 0.057290484605978
12 12 0.40 0.001 16 0.055237462528519 0.036776248626836
12 12 0.40 0.001 17 0.148519946317413 0.048770862537021
12 12 0.40 0.001 18 0.177679022326458 0.042177045331951
12 12 0.40 0.001 19 0.048961221086752 0.036650742826229
12 12 0.40 0.001 20 0.268517261116189 0.049171373446747
12 12 0.40 0.001 21 nan nan
12 12 0.40 0.001 22 0.089539658250165 0.049025420378456
12 12 0.40 0.001 23 0.176188009471898 0.064362165483172
12 12 0.40 0.001 24 0.031341642920486 0.048554360883758
12 12 0.40 0.001 25 0.029143821800348 0.049412894268653
12 12 0.40 0.001 26 0.193601145270308 0.053437365007909
12 12 0.40 0.001 27 0.157845855780127 0.040076426149072
12 12 0.40 0.001 28 0.130368685846693 0.054464726152095
12 12 0.40 0.001 29 0.104424638269089 0.056120761426427
12 12 0.40 0.001 30 0.106167240003546 0.091075031519167
12 12 0.40 0.001 31 0.085270193876801 0.057903654428632
12 12 0.40 0.001 32 0.068377435088584 0.059518749898719
12 12 0.40 0.001 33 -0.000235121344412 0.056851472380911
12 12 0.40 0.001 34 0.038765598752454 0.067797801873965
12 12 0.40 0.001 35 0.014193813596773 0.061544918940145
12 12 0.40 0.001 36 0.006586909381983 0.085774398572920
12 12 0.40 0.001 37 -0.019255526130188 0.066545200580735
12 12 0.40 0.001 38 nan nan
12 12 0.40 0.001 39 -0.055928080087171 0.069034350476874
12 12 0.40 0.001 40 -0.071265720232356 0.069095848083092
12 12 0.40 0.001 41 -0.084678200038144 0.060180342029057
12 12 0.40 0.001 42 nan nan
12 12 0.40 0.001 43 -0.023835261663533 0.042993690752193
12 12 0.40 0.001 44 -0.140360245121780 0.054709104441608
12 12 0.40 0.001 45 -0.153586416456577 0.041926048901577
12 12 0.40 0.001 46 -0.190323632163819 0.054106971692486
12 12 0.40 0.001 47 -0.025177632875771 0.047531078120456
12 12 0.40 0.001 48 nan nan
12 12 0.40 0.001 49 -0.050998606922928 0.054274846967864
12 12 0.40 0.001 50 -0.093448325949071 0.047350945326738
