#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
12 12 0.20 0.001 0 -0.000929827208916 0.082218711006532
12 12 0.20 0.001 1 -0.531546059802137 0.118220262800035
12 12 0.20 0.001 2 -0.385094748029388 0.094129595367071
12 12 0.20 0.001 3 -0.733842993912993 0.160990725731666
12 12 0.20 0.001 4 -0.582244851470528 0.196177701430742
12 12 0.20 0.001 5 -0.138269454566089 0.192203199951861
12 12 0.20 0.001 6 -0.697196315462035 0.177403265512252
12 12 0.20 0.001 7 -0.723914461018411 0.230495101773256
12 12 0.20 0.001 8 -0.204190865332994 0.161962687697523
12 12 0.20 0.001 9 -0.369887480817823 0.193841585355759
12 12 0.20 0.001 10 -0.372575868029148 0.241113153218053
12 12 0.20 0.001 11 -0.128939595218702 0.191610608585393
12 12 0.20 0.001 12 -0.046138253208141 0.238487159753831
12 12 0.20 0.001 13 -0.164215804267878 0.229339941043944
12 12 0.20 0.001 14 -0.110451344101876 0.198762938753673
12 12 0.20 0.001 15 0.025312313886612 0.242314320127233
12 12 0.20 0.001 16 -0.124453653394275 0.177597083599158
12 12 0.20 0.001 17 0.036277163167770 0.119733699915406
12 12 0.20 0.001 18 0.044615036341880 0.134018863037873
12 12 0.20 0.001 19 -0.109310139586975 0.182234056370422
12 12 0.20 0.001 20 -0.035445044021499 0.194218995009315
12 12 0.20 0.001 21 -0.222235057728450 0.251932524746517
12 12 0.20 0.001 22 -0.096149829798290 0.137167594997258
12 12 0.20 0.001 23 -0.057331746392793 0.256761378264288
12 12 0.20 0.001 24 0.004623365926518 0.189326787358035
12 12 0.20 0.001 25 0.002561974031414 0.218321092132332
12 12 0.20 0.001 26 -0.140822917820504 0.196271602065163
12 12 0.20 0.001 27 nan nan
12 12 0.20 0.001 28 -0.072887405168744 0.232510405719347
12 12 0.20 0.001 29 -0.025731176661478 0.159365892536149
12 12 0.20 0.001 30 -0.155197170735299 0.418678554702833
12 12 0.20 0.001 31 -0.020480476145036 0.156898525167162
12 12 0.20 0.001 32 -0.039145370179694 0.220088854985572
12 12 0.20 0.001 33 -0.065704908622177 0.242764070237932
12 12 0.20 0.001 34 -0.022171007471839 0.261606096178337
12 12 0.20 0.001 35 -0.027055497582423 0.185918730301318
12 12 0.20 0.001 36 0.016436747534801 0.251368253224600
12 12 0.20 0.001 37 -0.009708446380506 0.193841831520675
12 12 0.20 0.001 38 0.012234206604849 0.274338223715083
12 12 0.20 0.001 39 0.033535592175644 0.222017070457910
12 12 0.20 0.001 40 0.026451510483281 0.201810908854542
12 12 0.20 0.001 41 0.050258835479150 0.233595080442340
12 12 0.20 0.001 42 0.004590610260653 0.305774419101081
12 12 0.20 0.001 43 0.019370178738223 0.188679099120501
12 12 0.20 0.001 44 0.078434625396764 0.163177909178240
12 12 0.20 0.001 45 -0.013868534029862 0.101487280355214
12 12 0.20 0.001 46 0.176155902859686 0.231589302293164
12 12 0.20 0.001 47 0.156789345513316 0.216802524174780
12 12 0.20 0.001 48 -0.030080614511251 0.288823126286784
12 12 0.20 0.001 49 0.097569560661075 0.240362108687079
12 12 0.20 0.001 50 0.171257953771551 0.203204141397236
