#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
12 12 0.30 0.001 0 0.006324147547244 0.197526334256988
12 12 0.30 0.001 1 0.427269250801213 0.308283923361990
12 12 0.30 0.001 2 1.365229580712451 0.370245566463320
12 12 0.30 0.001 3 1.290549551039081 0.405923597391458
12 12 0.30 0.001 4 0.951481039472187 0.531392270499721
12 12 0.30 0.001 5 nan nan
12 12 0.30 0.001 6 nan nan
12 12 0.30 0.001 7 1.172906919104398 0.578707757390195
12 12 0.30 0.001 8 nan nan
12 12 0.30 0.001 9 0.140106459083268 0.346475875012826
12 12 0.30 0.001 10 0.166811701995404 0.332000157341982
12 12 0.30 0.001 11 0.635112070272210 0.520356561764669
12 12 0.30 0.001 12 0.256822324568847 0.609662775027030
12 12 0.30 0.001 13 0.489005735070523 0.360863738561063
12 12 0.30 0.001 14 0.493337271703944 0.568201182732002
12 12 0.30 0.001 15 0.400984384498596 0.639530828931242
12 12 0.30 0.001 16 0.145589549249301 0.465784321415439
12 12 0.30 0.001 17 0.048955580975877 0.473176850973175
12 12 0.30 0.001 18 0.212189217610379 0.494538032190094
12 12 0.30 0.001 19 0.416486872324669 0.511037083727126
12 12 0.30 0.001 20 0.589424404410797 0.574072350754550
12 12 0.30 0.001 21 0.134296873337521 0.685012492751271
12 12 0.30 0.001 22 0.163146368420073 0.443179829143566
12 12 0.30 0.001 23 0.299534896011063 0.592851503700726
12 12 0.30 0.001 24 nan nan
12 12 0.30 0.001 25 0.034988787409647 0.456372725516416
12 12 0.30 0.001 26 0.349069190504967 0.465350524632553
12 12 0.30 0.001 27 0.152354019045929 0.249186121308904
12 12 0.30 0.001 28 0.219691265269229 0.529458175714582
12 12 0.30 0.001 29 0.053447106860006 0.249591638246360
12 12 0.30 0.001 30 0.137206532374428 0.805543091873661
12 12 0.30 0.001 31 0.146393297327688 0.460613190682344
12 12 0.30 0.001 32 0.057389184464093 0.386571202685945
12 12 0.30 0.001 33 -0.039201127764617 0.664943980921534
12 12 0.30 0.001 34 -0.052326429198740 0.604944063213350
12 12 0.30 0.001 35 -0.049458862931653 0.409519325950521
12 12 0.30 0.001 36 0.089232526424143 0.974122905555787
12 12 0.30 0.001 37 -0.046416959392290 0.480127237615550
12 12 0.30 0.001 38 -0.010357315557738 0.725534228854431
12 12 0.30 0.001 39 -0.148483742351159 0.783041906831121
12 12 0.30 0.001 40 nan nan
12 12 0.30 0.001 41 -0.020205165674565 0.512303923248365
12 12 0.30 0.001 42 -0.176351123811936 0.920381110913167
12 12 0.30 0.001 43 -0.169340496891643 0.449841498993325
12 12 0.30 0.001 44 -0.199439436342414 0.512582838515775
12 12 0.30 0.001 45 -0.177171283254910 0.345014170133670
12 12 0.30 0.001 46 -0.249931761166308 0.557784938423071
12 12 0.30 0.001 47 -0.241786710530872 0.566053924138438
12 12 0.30 0.001 48 -0.193461352349068 0.761157916715340
12 12 0.30 0.001 49 -0.188390029408140 0.552963850384681
12 12 0.30 0.001 50 -0.452884611771791 0.566669943739026
