#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
12 24 0.50 0.001 0 0.0024922192637416 0.001861554888936405
12 24 0.50 0.001 1 0.1806268301950139 0.0020481773954443253
12 24 0.50 0.001 2 0.24017336311240314 0.0021873445076359297
12 24 0.50 0.001 3 0.047872191047046764 0.004515788490903054
12 24 0.50 0.001 4 0.00611034323092728 0.00495836875804812
12 24 0.50 0.001 5 0.022672567009614362 0.006527701312080148
12 24 0.50 0.001 6 0.2861276101705926 0.003113243789347551
12 24 0.50 0.001 7 0.1098334363819464 0.006021424630424943
12 24 0.50 0.001 8 0.09153980631331865 0.007959056016751079
12 24 0.50 0.001 9 0.0640435864596328 0.006784597758794577
12 24 0.50 0.001 10 0.27024334538219674 0.004664803472560269
12 24 0.50 0.001 11 0.34786056527072295 0.004288822230508092
12 24 0.50 0.001 12 0.07924287589954272 0.006806270294748959
12 24 0.50 0.001 13 0.06768516895756996 0.009992071365131406
12 24 0.50 0.001 14 0.07790647550667319 0.008464533593024449
12 24 0.50 0.001 15 0.26793301312248685 0.005076759806050865
12 24 0.50 0.001 16 0.03383752151800312 0.00719047795298184
12 24 0.50 0.001 17 0.036019373228913965 0.006646372288856138
12 24 0.50 0.001 18 0.05145704309201468 0.006606012248225372
12 24 0.50 0.001 19 0.23115300471643566 0.003180020642974672
12 24 0.50 0.001 20 0.2544770727749608 0.0038808857737932557
12 24 0.50 0.001 21 0.2393370664550287 0.004290343195012265
12 24 0.50 0.001 22 0.23791854645847388 0.004738005725693172
12 24 0.50 0.001 23 0.046181327051700076 0.006825744716957976
12 24 0.50 0.001 24 0.166791140621645 0.004215142273536399
12 24 0.50 0.001 25 0.040135167936612766 0.007446878608910426
12 24 0.50 0.001 26 0.048547353350588525 0.007168722371741637
12 24 0.50 0.001 27 0.03929981082368752 0.00438726427429587
12 24 0.50 0.001 28 0.11382827158652625 0.004234485480649739
12 24 0.50 0.001 29 0.09983802467517654 0.0038831488641399544
12 24 0.50 0.001 30 0.10228360694997866 0.005965876427979152
12 24 0.50 0.001 31 0.019374550948046722 0.0059212160313171
12 24 0.50 0.001 32 0.07161739534160805 0.004650860562500615
12 24 0.50 0.001 33 0.001203978041670562 0.009559149341360179
12 24 0.50 0.001 34 -0.022858891779225718 0.007744667687706305
12 24 0.50 0.001 35 0.0158790881022905 0.0049431470076071
12 24 0.50 0.001 36 -0.0024445530138794804 0.008036160253112861
12 24 0.50 0.001 37 -0.024887998753277157 0.005003918152700451
12 24 0.50 0.001 38 -0.028801805924228003 0.004912882384831213
12 24 0.50 0.001 39 -0.05463484212290956 0.005630057236148104
12 24 0.50 0.001 40 -0.07046718405629546 0.004361757814189669
12 24 0.50 0.001 41 -0.01871199966203028 0.0067928214160458385
12 24 0.50 0.001 42 -0.10283470055726664 0.006150433074898433
12 24 0.50 0.001 43 -0.10368644851004277 0.0044812431308233385
12 24 0.50 0.001 44 -0.02964153884829248 0.009076814743656528
12 24 0.50 0.001 45 -0.14916609712772586 0.003307878017203757
12 24 0.50 0.001 46 -0.17644253041472047 0.004422976844510784
12 24 0.50 0.001 47 -0.16764213516753834 0.004373853888787828
12 24 0.50 0.001 48 -0.16743785011183612 0.003803970805485863
12 24 0.50 0.001 49 -0.040030285255326564 0.008000706971020904
12 24 0.50 0.001 50 -0.0743290769937393 0.005271575521233524
